,predicted_value,ground_truth
0,11.368726,10.25
1,21.385324,17.2
2,17.341763,10.2
3,16.66399,16.0
4,24.391058,18.8008
5,30.5505,40.0
6,13.812873,9.31
7,14.472918,16.88
8,33.69187,37.0
9,15.378324,13.41
10,15.2155905,15.82
11,18.045366,25.0
12,12.891252,12.3477
13,14.796353,14.98
14,11.570336,12.83
15,13.286766,8.52
16,14.920218,14.03
17,22.143991,32.0
18,10.937361,11.55
19,15.036631,7.0
20,11.257174,10.69
21,13.546908,12.66
22,14.373242,15.04
23,24.949057,20.0
24,18.110998,23.65
25,33.910316,28.0
26,23.96801,21.15
27,13.160232,11.69
28,12.413398,7.26
29,26.240429,26.0
30,19.026781,18.9
31,13.108308,8.94
32,21.489475,14.8
33,10.49679,12.58
34,12.947136,13.78
35,17.365944,17.2
36,16.690924,14.18
37,9.680389,8.9747
38,12.808317,11.9
39,16.703102,14.0
40,35.27613,24.0
41,19.13329,20.04
42,28.991213,30.0
43,22.265549,17.4
44,12.248678,9.5
45,10.135628,11.0
46,11.000744,12.8
47,13.8622675,10.96
48,17.784777,16.93
49,14.895194,18.2615
50,26.941679,20.34
51,16.054983,15.25
52,10.635541,10.86
53,11.358707,13.6
54,11.960955,14.9432
55,14.706015,13.28
56,24.2049,23.08
57,11.235814,11.95
