,predicted_value,ground_truth
0,5.293875,11.79
1,46.763515,11.91
2,19.737015,14.36
3,14.894782,15.25
4,8.043441,12.36
5,12.491433,8.46
6,6.564842,11.178
7,17.165333,15.91
8,23.903667,22.77
9,23.258692,19.73
10,36.014233,46.0
11,9.50443,8.94
12,15.95188,19.83
13,8.83582,13.9
14,43.015728,26.1465
15,16.084549,17.36
16,22.480572,22.11
17,20.814075,12.9391
18,10.732743,10.52
19,7.8815155,8.15
20,6.056349,10.8
21,11.12386,15.6
22,9.940075,18.2
23,24.564007,32.0
24,17.625874,14.06
25,24.515028,30.78
26,9.502258,15.7
27,25.812672,23.0
28,10.596635,15.92
29,9.621077,15.0
30,24.848085,28.203
31,9.065294,9.7201
32,8.122076,10.53
33,52.59739,37.0
34,11.186734,10.29
35,28.686277,23.9
36,21.95416,14.0
37,33.26035,21.0
38,39.803867,26.0
39,7.5528836,12.23
40,16.304623,13.41
41,8.355612,11.8
42,10.780713,11.07
43,10.051785,13.0
44,41.36918,17.9
45,9.76286,16.57
46,7.0121574,10.0
47,19.386803,16.6
48,14.557611,14.425
49,25.492083,18.9
50,6.6873674,8.26
51,17.265831,19.13
52,8.904551,12.3477
53,11.179368,13.72
54,29.799568,25.12
55,11.944656,9.73
56,7.204079,14.75
57,6.207966,8.67
