,predicted_value,ground_truth
0,18.812304,18.2806
1,8.358894,18.2
2,14.980213,13.75
3,24.330173,19.8
4,13.028527,8.7721
5,19.523916,15.42
6,20.523287,7.0
7,8.776495,11.56
8,13.196145,22.0
9,25.368652,34.0534
10,7.436734,10.19
11,7.4366007,8.2
12,15.035278,25.0157
13,35.665863,27.0
14,26.717241,21.0
15,7.2391753,8.86
16,8.050276,13.35
17,8.598874,14.77
18,8.475231,17.2
19,10.372043,21.0
20,25.387451,25.66
21,19.582138,16.104
22,6.742531,9.3
23,25.750406,23.1
24,9.153774,15.92
25,32.329422,23.08
26,6.3982677,14.91
27,14.461785,9.31
28,15.672839,17.79
29,10.602711,12.64
30,15.962728,16.66
31,9.323576,10.4
32,8.001292,8.2
33,14.752415,14.3
34,15.654984,11.92
35,20.157398,18.1383
36,17.788137,12.8
37,16.190617,15.5
38,20.29726,9.9165
39,9.10667,13.77
40,40.17764,11.91
41,8.037742,10.8
42,37.22799,40.0
43,43.114563,36.0
44,12.32436,11.6
45,14.820216,14.25
46,9.013376,12.3477
47,34.602142,33.24
48,28.954386,29.0
49,15.824583,13.0
50,12.622422,16.55
51,19.378248,14.0
52,9.070273,15.53
53,34.80965,34.0
54,22.274036,8.83
55,9.698345,10.69
56,9.0828085,9.66
57,19.485716,22.74
