,predicted_value,ground_truth
0,15.501736,12.15
1,11.356645,14.0
2,18.05716,14.0
3,13.8245,16.57
4,14.511728,16.13
5,14.652124,11.92
6,11.765716,12.9
7,10.075714,10.86
8,17.181988,12.77
9,15.448235,14.91
10,10.307792,12.4298
11,10.781767,11.07
12,19.297108,22.1081
13,10.605355,11.2
14,11.810292,13.18
15,29.59431,11.91
16,11.29262,14.653
17,12.828892,12.81
18,32.673985,27.0
19,12.161621,8.42
20,32.893364,33.0
21,11.319543,15.0
22,18.148228,15.53
23,23.468899,23.6
24,15.612117,18.2177
25,11.281185,8.88
26,11.367803,12.5257
27,22.336811,18.0
28,19.641922,34.0534
29,27.446625,29.02
30,12.5973835,10.4
31,19.35437,23.0
32,16.855171,9.73
33,20.30484,21.0
34,10.714529,8.86
35,9.4559,13.38
36,10.880465,12.49
37,13.1498575,10.18
38,33.162025,37.0
39,13.144632,10.69
40,10.646658,16.8
41,25.972607,19.7591
42,10.775972,14.42
43,12.989511,9.3
44,18.156609,15.2
45,9.80602,8.01
46,13.537575,24.9884
47,16.101349,8.83
48,14.428175,14.3
49,11.112188,9.79
50,11.01393,16.3943
51,14.845657,20.8
52,8.323965,8.3203
53,24.917133,18.9
54,22.426094,30.08
55,14.92878,26.8
56,22.928417,17.9
57,15.47001,17.8
