,predicted_value,ground_truth
0,11.876736,8.93
1,24.21881,20.34
2,15.165295,8.75
3,15.402432,11.8
4,24.057728,21.0
5,27.962132,30.0
6,10.385351,9.3149
7,11.429691,10.53
8,17.284237,15.5
9,13.081579,14.8
10,28.04894,11.91
11,25.72433,18.8008
12,14.334485,9.69
13,12.432143,10.4
14,21.500988,20.56
15,12.827563,13.12
16,10.965357,8.9363
17,12.409717,12.83
18,18.556034,15.95
19,13.525459,14.2
20,18.687794,18.2
21,16.965773,17.36
22,18.178886,18.9
23,18.635593,16.2
24,19.183514,13.46
25,11.453679,8.2
26,11.137567,7.19
27,13.737135,16.9
28,29.308685,24.0
29,13.310834,14.3
30,12.10987,12.23
31,13.856639,11.6
32,12.7059145,14.0
33,24.524921,27.0
34,21.080338,22.76
35,27.951853,34.1
36,12.178227,22.0479
37,13.46868,12.15
38,11.706258,10.64
39,21.225945,14.0
40,11.201172,12.33
41,11.540784,10.19
42,20.665564,32.0
43,12.485823,12.66
44,12.7807455,11.0
45,14.107005,12.44
46,20.209452,12.77
47,18.003515,17.7
48,18.145487,25.66
49,24.879318,39.0
50,9.580358,8.3203
51,26.91436,23.1
52,12.889005,15.0253
53,28.757675,29.02
54,11.184839,14.66
55,21.659773,46.0
56,17.911554,17.0
57,23.675173,24.83
