,predicted_value,ground_truth
0,7.782506,8.39
1,13.207469,15.7
2,12.212488,16.1
3,13.648979,9.15
4,17.676785,23.0
5,7.4086933,7.7502
6,10.140204,9.5202
7,24.6136,34.0068
8,9.858535,9.2
9,7.9220195,11.56
10,17.45275,17.78
11,20.489714,26.0
12,22.519255,21.0
13,11.657786,13.12
14,14.964189,16.03
15,15.324714,17.6
16,15.289951,39.2526
17,11.092117,13.8097
18,9.953775,12.76
19,10.310116,9.69
20,13.2277355,10.69
21,7.928375,10.5
22,7.3109527,9.31
23,13.529873,12.9391
24,15.999813,14.1
25,8.418643,9.97
26,29.172932,25.34
27,28.344982,33.0
28,12.774286,21.22
29,11.440589,12.4
30,39.372406,24.0
31,12.491555,12.77
32,8.357586,11.55
33,25.375963,21.0
34,12.414525,10.9
35,8.842108,11.8
36,10.370144,14.9
37,16.888292,13.8
38,28.65502,39.3949
39,26.90019,24.83
40,9.98582,13.75
41,22.420073,33.17
42,24.749376,23.3
43,8.397305,13.583
44,11.918469,12.64
45,12.398033,12.08
46,8.638487,10.74
47,7.85368,14.66
48,17.963335,27.92
49,23.381155,15.6
50,24.632092,18.7
51,13.813573,14.8
52,23.41217,16.93
53,20.885445,20.56
54,15.151842,16.83
55,16.065922,17.4
56,26.134409,18.7379
57,11.347113,14.29
