,predicted_value,ground_truth
0,16.897322,11.79
1,37.318466,11.91
2,18.868723,14.36
3,20.043774,15.25
4,9.5157795,12.36
5,14.613435,8.46
6,7.011298,11.178
7,26.37272,15.91
8,26.163364,22.77
9,20.263254,19.73
10,26.48591,46.0
11,10.140423,8.94
12,12.127087,19.83
13,16.133026,13.9
14,20.748304,26.1465
15,25.232855,17.36
16,15.642175,22.11
17,8.818365,12.9391
18,12.553695,10.52
19,7.3833523,8.15
20,10.09502,10.8
21,10.013388,15.6
22,13.612712,18.2
23,25.753086,32.0
24,12.326132,14.06
25,15.67568,30.78
26,20.535236,15.7
27,33.671997,23.0
28,15.98564,15.92
29,14.103196,15.0
30,28.892002,28.203
31,9.129119,9.7201
32,14.13781,10.53
33,37.571297,37.0
34,8.926542,10.29
35,31.22611,23.9
36,20.164017,14.0
37,36.024757,21.0
38,34.51688,26.0
39,15.649261,12.23
40,16.970541,13.41
41,10.739119,11.8
42,8.243242,11.07
43,13.530997,13.0
44,46.298252,17.9
45,8.976789,16.57
46,8.235346,10.0
47,25.484842,16.6
48,13.667192,14.425
49,30.93006,18.9
50,7.5279136,8.26
51,31.814102,19.13
52,10.204001,12.3477
53,14.030055,13.72
54,27.488934,25.12
55,10.335031,9.73
56,11.651404,14.75
57,7.5455966,8.67
