,predicted_value,ground_truth
0,14.016885,13.75
1,21.16362,15.3
2,22.268902,27.5975
3,9.482733,9.2081
4,12.979317,17.2
5,11.302726,9.7201
6,11.19072,13.9
7,13.063067,11.07
8,13.350938,14.2
9,14.232104,15.42
10,10.43655,10.25
11,20.238218,16.13
12,11.074939,23.0
13,17.062426,22.48
14,18.061708,32.0
15,20.981014,20.04
16,18.738214,17.83
17,12.751437,15.1
18,9.952809,11.32
19,9.872289,8.3203
20,26.386335,20.33
21,13.003517,13.12
22,15.893498,14.25
23,28.436161,39.0
24,21.15959,18.1547
25,16.190657,12.76
26,10.012555,8.2656
27,14.359017,14.76
28,23.792358,30.08
29,10.850383,10.37
30,15.005224,10.76
31,15.478986,21.0
32,11.529624,14.653
33,21.556015,11.92
34,11.912007,16.55
35,20.323847,18.7379
36,10.860311,12.66
37,13.937298,12.4
38,19.318138,13.8097
39,14.600675,13.28
40,28.905945,27.0
41,14.894214,17.0
42,23.951473,39.2526
43,23.95695,23.0
44,9.580212,9.1068
45,9.803825,12.15
46,16.07332,15.8
47,10.6849985,10.99
48,12.23754,9.23
49,14.9668455,12.64
50,11.581656,12.2
51,10.783569,12.09
52,9.698421,8.2
53,12.909075,9.8
54,23.62033,22.0479
55,32.74062,26.0
56,15.676541,14.8
57,12.94648,9.5
