,predicted_value,ground_truth
0,35.04197,37.0
1,12.813734,13.5
2,10.589296,9.5202
3,24.543169,21.0
4,10.700893,8.9
5,10.68389,8.9747
6,25.83617,22.601
7,30.149984,23.948
8,10.783044,10.5
9,20.80059,30.66
10,20.110178,20.65
11,16.061716,15.6
12,11.460932,15.0
13,10.6901,12.81
14,10.699337,8.2
15,31.110523,34.0068
16,37.016262,27.0
17,15.822233,13.8
18,33.29632,22.4367
19,22.893673,18.2177
20,36.61175,24.0
21,34.298107,42.5
22,10.73059,7.66
23,26.630983,26.1465
24,17.28329,17.9
25,24.255348,18.0
26,33.598293,26.0
27,10.754528,9.4
28,10.684268,10.6927
29,13.312737,14.3
30,15.2162485,17.2
31,10.782455,10.67
32,14.7989645,11.6
33,11.567455,14.91
34,11.921881,12.25
35,13.305832,14.18
36,21.673763,20.56
37,12.052955,19.2
38,27.955042,29.02
39,11.9810705,16.0
40,10.727846,13.78
41,10.682088,9.2
42,19.75823,16.66
43,10.745258,12.9
44,11.2774315,12.3477
45,11.918865,11.83
46,10.861303,13.75
47,12.051794,10.46
48,10.999193,11.8
49,12.713877,7.26
50,13.233967,12.6
51,11.464352,18.2
52,12.003627,13.33
53,12.103327,16.88
54,12.51861,15.04
55,10.733897,11.2
56,15.854042,15.27
57,14.422232,16.3943
