,predicted_value,ground_truth
0,14.679703,12.15
1,12.891073,14.0
2,19.762558,14.0
3,14.713574,16.57
4,11.428053,16.13
5,16.895805,11.92
6,10.482329,12.9
7,9.953,10.86
8,22.84631,12.77
9,20.135372,14.91
10,9.803458,12.4298
11,13.574872,11.07
12,31.867376,22.1081
13,12.59682,11.2
14,10.7636595,13.18
15,29.9612,11.91
16,15.568859,14.653
17,13.941141,12.81
18,32.483505,27.0
19,12.500009,8.42
20,33.215187,33.0
21,14.822058,15.0
22,17.674011,15.53
23,24.449556,23.6
24,15.59812,18.2177
25,12.910214,8.88
26,13.312596,12.5257
27,22.920746,18.0
28,23.398506,34.0534
29,27.051764,29.02
30,11.736243,10.4
31,27.280632,23.0
32,18.267666,9.73
33,18.963781,21.0
34,11.770177,8.86
35,11.765939,13.38
36,12.669118,12.49
37,14.323537,10.18
38,29.69472,37.0
39,15.227926,10.69
40,12.873188,16.8
41,27.706497,19.7591
42,10.562904,14.42
43,12.238566,9.3
44,14.564805,15.2
45,11.164072,8.01
46,21.002455,24.9884
47,19.325861,8.83
48,18.16394,14.3
49,13.756074,9.79
50,14.829753,16.3943
51,16.100138,20.8
52,10.190387,8.3203
53,21.063591,18.9
54,19.18504,30.08
55,17.20635,26.8
56,23.23558,17.9
57,14.266794,17.8
