,predicted_value,ground_truth
0,9.229472,8.39
1,21.316797,15.7
2,14.497452,16.1
3,11.204007,9.15
4,16.981266,23.0
5,8.411943,7.7502
6,7.9269624,9.5202
7,20.766396,34.0068
8,8.881526,9.2
9,9.128383,11.56
10,20.60353,17.78
11,30.489822,26.0
12,42.17424,21.0
13,11.115533,13.12
14,12.760655,16.03
15,24.272215,17.6
16,28.596127,39.2526
17,18.599771,13.8097
18,14.376168,12.76
19,9.118465,9.69
20,11.397619,10.69
21,8.426422,10.5
22,8.443038,9.31
23,16.875074,12.9391
24,16.202192,14.1
25,10.181994,9.97
26,25.616266,25.34
27,37.707603,33.0
28,18.432678,21.22
29,9.588375,12.4
30,32.8029,24.0
31,22.109173,12.77
32,7.5825725,11.55
33,21.685955,21.0
34,11.498043,10.9
35,9.650946,11.8
36,12.014262,14.9
37,18.806803,13.8
38,24.988499,39.3949
39,23.964111,24.83
40,14.450822,13.75
41,33.66256,33.17
42,22.195656,23.3
43,10.485163,13.583
44,10.5265255,12.64
45,9.939832,12.08
46,8.75815,10.74
47,8.355665,14.66
48,25.299967,27.92
49,23.54242,15.6
50,28.921995,18.7
51,11.476831,14.8
52,22.145924,16.93
53,16.271406,20.56
54,15.84513,16.83
55,22.142067,17.4
56,19.072916,18.7379
57,18.926083,14.29
