,predicted_value,ground_truth
0,12.054755,12.15
1,11.464701,17.2
2,11.935186,13.92
3,12.386359,15.0253
4,9.787735,12.58
5,16.227987,15.6
6,38.697998,39.3
7,18.011696,23.65
8,27.026009,42.0
9,11.817372,13.75
10,20.762156,24.9884
11,10.023302,8.9
12,17.270168,21.58
13,11.435667,14.425
14,18.120024,23.0
15,12.800321,9.81
16,10.380124,11.17
17,10.4854765,8.2
18,12.28985,11.0
19,10.526421,9.23
20,23.064718,29.2
21,20.350403,33.24
22,22.417454,21.0
23,11.856761,10.29
24,12.86254,14.41
25,10.898211,16.0
26,27.520613,26.1465
27,11.178477,13.18
28,13.738288,10.9
29,22.545563,19.7591
30,12.807359,13.0
31,12.699238,18.2177
32,25.711891,32.0
33,10.782773,11.85
34,18.108776,19.08
35,11.01314,12.15
36,10.366122,7.29
37,12.099639,13.5
38,15.003932,14.98
39,12.129594,12.92
40,11.185082,13.8097
41,9.749152,10.8
42,12.23516,16.66
43,10.508711,10.37
44,11.392861,16.3943
45,12.441156,9.8
46,22.102152,20.04
47,11.282194,12.2
48,9.465205,14.4
49,14.006265,9.9165
50,27.453358,29.02
51,10.752271,14.66
52,13.224853,10.53
53,10.431129,8.3313
54,10.578842,12.4
55,11.634969,17.3
56,22.448221,23.6
57,18.354061,17.0
