,predicted_value,ground_truth
0,68.72281,71.0
1,50.309437,41.0
2,71.37063,69.0
3,50.513256,45.0
4,67.01304,56.0
5,70.18928,74.0
6,85.90835,80.0
7,74.507935,72.0
8,18.695498,19.0
9,42.052025,50.0
10,43.046196,38.0
11,66.02908,59.0
12,33.74146,35.0
13,54.507767,54.0
14,75.29998,68.0
15,71.747215,85.0
16,46.065228,44.0
17,70.227196,62.0
18,28.341778,34.0
19,28.934809,27.0
20,77.17678,78.0
21,66.247185,65.0
22,64.320946,75.0
23,75.33903,68.0
24,63.202526,66.0
25,63.934998,64.0
26,68.87287,81.0
27,77.75267,79.0
28,70.394325,79.0
29,56.890156,54.0
30,60.453506,61.0
31,63.507984,69.0
32,29.374985,36.0
33,79.62675,77.0
34,56.788254,58.0
35,70.461006,67.0
36,84.81364,78.0
37,43.212425,42.0
38,77.252945,73.0
39,91.58275,83.0
40,53.932568,63.0
41,55.104992,49.0
42,69.07268,77.0
