,predicted_value,ground_truth
0,38.211452,45.0
1,80.760284,79.0
2,61.969894,70.0
3,23.304352,26.0
4,66.14891,78.0
5,76.067276,82.0
6,65.414566,65.0
7,71.7783,72.0
8,62.236088,71.0
9,27.008907,30.0
10,34.794693,44.0
11,62.13186,64.0
12,39.2264,32.0
13,56.931854,68.0
14,73.803955,74.0
15,55.44696,59.0
16,61.356457,63.0
17,77.442604,86.0
18,68.87661,77.0
19,29.540064,41.0
20,44.677094,48.0
21,75.78322,77.0
22,68.476105,80.0
23,68.31406,61.0
24,41.7968,55.0
25,74.63937,87.0
26,67.042404,62.0
27,54.30681,66.0
28,50.21246,41.0
29,48.19119,53.0
30,76.51161,73.0
31,67.53896,81.0
32,67.47827,83.0
33,38.882927,22.0
34,72.202866,79.0
35,63.639942,66.0
36,51.53971,53.0
37,42.640656,38.0
38,81.16032,78.0
39,72.367195,69.0
40,83.60642,80.0
41,64.57914,60.0
42,41.06389,51.0
