,predicted_value,ground_truth
0,86.69725,85.0
1,68.48397,76.0
2,82.59907,76.0
3,68.094765,63.0
4,58.849403,59.0
5,65.68623,67.0
6,45.893005,47.0
7,78.727264,78.0
8,88.99346,85.0
9,39.245255,43.0
10,72.7966,72.0
11,57.963,63.0
12,76.66853,79.0
13,69.53568,72.0
14,37.536194,34.0
15,84.216225,83.0
16,44.08902,41.0
17,58.600956,58.0
18,64.128654,68.0
19,75.88458,65.0
20,72.66488,79.0
21,75.91889,75.0
22,42.560074,39.0
23,36.008976,24.0
24,78.21102,70.0
25,73.033806,80.0
26,84.48031,82.0
27,34.316113,26.0
28,86.333244,80.0
29,55.903004,52.0
30,28.323572,31.0
31,60.756,50.0
32,69.29612,71.0
33,79.983826,82.0
34,59.06498,61.0
35,57.15468,56.0
36,45.71718,53.0
37,36.61668,46.0
38,82.85646,84.0
39,70.01573,66.0
40,65.756134,69.0
41,50.12992,48.0
42,34.73083,37.0
