,predicted_value,ground_truth
0,76.338,71.0
1,48.79412,41.0
2,73.74158,69.0
3,43.21952,45.0
4,57.5544,56.0
5,81.922485,74.0
6,81.49074,80.0
7,65.97449,72.0
8,19.723206,19.0
9,40.216496,50.0
10,34.367672,38.0
11,65.68869,59.0
12,40.82173,35.0
13,59.079002,54.0
14,76.502304,68.0
15,72.29108,85.0
16,31.051828,44.0
17,76.678314,62.0
18,37.995743,34.0
19,25.10371,27.0
20,77.63167,78.0
21,65.28047,65.0
22,64.689865,75.0
23,75.19681,68.0
24,66.37657,66.0
25,56.14584,64.0
26,71.45322,81.0
27,79.810616,79.0
28,69.84602,79.0
29,55.9101,54.0
30,66.55208,61.0
31,64.040886,69.0
32,30.653875,36.0
33,81.9768,77.0
34,49.785755,58.0
35,60.661404,67.0
36,82.26395,78.0
37,38.837807,42.0
38,83.91742,73.0
39,83.71092,83.0
40,57.076683,63.0
41,56.761127,49.0
42,66.50945,77.0
