,predicted_value,ground_truth
0,25.195282,27.0
1,64.4052,66.0
2,78.36942,70.0
3,66.68839,72.0
4,43.248924,43.0
5,47.38425,44.0
6,52.79365,49.0
7,66.73431,63.0
8,53.79951,47.0
9,30.87895,31.0
10,78.84148,81.0
11,64.642166,68.0
12,78.76594,75.0
13,71.66144,71.0
14,48.95012,38.0
15,81.53722,83.0
16,51.443462,52.0
17,81.76668,85.0
18,50.867985,58.0
19,74.90139,64.0
20,28.81939,28.0
21,37.63622,35.0
22,51.15235,42.0
23,82.85283,79.0
24,67.54754,60.0
25,80.238525,86.0
26,74.860985,75.0
27,79.809296,82.0
28,74.698135,80.0
29,84.753586,84.0
30,80.154495,78.0
31,54.435368,56.0
32,82.895996,77.0
33,61.46869,65.0
34,72.56036,70.0
35,65.97452,66.0
36,70.98201,77.0
37,81.142586,68.0
38,81.19506,79.0
39,49.50193,54.0
40,61.994102,62.0
41,74.65565,72.0
42,48.144825,49.0
