,predicted_value,ground_truth
0,50.95533,47.0
1,77.36372,81.0
2,69.27563,77.0
3,62.95118,62.0
4,47.223564,48.0
5,78.36546,80.0
6,73.99993,77.0
7,68.10859,69.0
8,52.279697,49.0
9,74.351074,71.0
10,38.024082,32.0
11,46.096615,37.0
12,26.848398,26.0
13,61.10108,63.0
14,71.69678,74.0
15,62.635456,62.0
16,50.06356,57.0
17,75.54536,79.0
18,57.299828,52.0
19,55.751316,42.0
20,73.758644,71.0
21,68.81641,83.0
22,71.94123,66.0
23,62.690544,65.0
24,58.318123,72.0
25,58.980595,64.0
26,51.543777,53.0
27,45.35774,43.0
28,77.30694,85.0
29,77.85225,78.0
30,29.135626,27.0
31,70.36682,70.0
32,68.61278,73.0
33,57.7373,66.0
34,37.676273,33.0
35,76.551506,68.0
36,75.20503,84.0
37,52.56532,57.0
38,77.56198,80.0
39,76.237854,79.0
40,34.799473,37.0
41,42.267754,44.0
42,54.059826,55.0
