,predicted_value,ground_truth
0,44.632446,47.0
1,80.09889,81.0
2,74.00466,77.0
3,62.506397,62.0
4,40.43971,48.0
5,83.29333,80.0
6,75.14665,77.0
7,70.645744,69.0
8,41.320244,49.0
9,80.905624,71.0
10,29.626549,32.0
11,31.340952,37.0
12,19.316303,26.0
13,55.780777,63.0
14,78.34328,74.0
15,59.429287,62.0
16,52.68754,57.0
17,76.22357,79.0
18,53.56159,52.0
19,45.36686,42.0
20,74.777504,71.0
21,78.628624,83.0
22,69.39704,66.0
23,65.979126,65.0
24,65.0113,72.0
25,67.048,64.0
26,44.92016,53.0
27,42.547867,43.0
28,91.19583,85.0
29,83.68403,78.0
30,22.260077,27.0
31,74.785286,70.0
32,78.44385,73.0
33,62.665512,66.0
34,28.485184,33.0
35,83.14729,68.0
36,94.99335,84.0
37,52.48997,57.0
38,88.36049,80.0
39,82.56816,79.0
40,21.685575,37.0
41,36.218525,44.0
42,58.882454,55.0
