,predicted_value,ground_truth
0,64.082054,64.0
1,62.182716,67.0
2,66.377785,83.0
3,34.501205,31.0
4,38.625847,52.0
5,58.351135,61.0
6,75.34577,88.0
7,57.56229,61.0
8,71.313965,68.0
9,77.90053,70.0
10,73.75451,70.0
11,49.3925,54.0
12,55.225136,51.0
13,42.573353,40.0
14,24.817879,26.0
15,47.07661,43.0
16,60.683094,65.0
17,78.07486,80.0
18,71.49824,71.0
19,35.155937,35.0
20,41.820198,36.0
21,67.93761,63.0
22,78.719734,73.0
23,47.50296,38.0
24,86.6286,78.0
25,60.53067,59.0
26,55.74675,58.0
27,77.48219,79.0
28,43.060596,55.0
29,66.51199,76.0
30,30.472652,51.0
31,74.85638,72.0
32,68.10276,66.0
33,79.41757,82.0
34,77.44406,75.0
35,86.59114,79.0
36,42.0719,46.0
37,44.99531,44.0
38,81.09164,80.0
39,69.5174,74.0
40,69.34575,77.0
41,75.27645,68.0
42,25.201702,19.0
