,predicted_value,ground_truth
0,56.228573,62.0
1,40.505177,53.0
2,36.272236,42.0
3,75.023026,70.0
4,48.883724,46.0
5,90.743996,75.0
6,87.09488,79.0
7,80.35855,79.0
8,65.270454,76.0
9,72.54168,68.0
10,73.402,66.0
11,87.58779,80.0
12,65.12974,65.0
13,62.67715,66.0
14,24.198383,24.0
15,45.59962,53.0
16,58.454475,56.0
17,48.0599,43.0
18,37.86946,35.0
19,83.62171,80.0
20,66.02831,63.0
21,71.28784,63.0
22,50.948452,46.0
23,81.57621,78.0
24,32.69888,29.0
25,78.49259,73.0
26,40.48766,37.0
27,76.53642,83.0
28,87.10251,84.0
29,78.90866,85.0
30,52.92023,58.0
31,84.81917,82.0
32,37.8335,49.0
33,35.965096,24.0
34,76.73683,71.0
35,88.43443,73.0
36,64.921364,69.0
37,49.34055,48.0
38,76.49728,68.0
39,49.80214,60.0
40,37.955414,36.0
41,86.22983,82.0
42,73.47566,76.0
