,predicted_value,ground_truth
0,9.029837,9.3149
1,12.135462,9.71
2,12.940061,18.2
3,16.306747,11.91
4,16.1139,19.08
5,11.433132,7.66
6,18.048635,14.3
7,15.2569685,16.104
8,10.61429,11.178
9,11.89251,12.08
10,10.592593,7.29
11,11.369808,10.19
12,12.26096,13.66
13,14.881148,13.8097
14,13.772712,9.9548
15,13.479062,15.6
16,13.073387,17.0
17,14.568239,16.88
18,13.3466,11.85
19,12.7755785,14.42
20,14.190038,12.77
21,14.468873,10.4
22,13.665895,13.6
23,15.943194,18.2
24,10.801657,10.8
25,13.762693,15.74
26,12.897207,15.7
27,14.397958,14.0
28,11.289297,9.75
29,13.133343,16.05
30,9.154482,9.2081
31,16.495039,17.6
32,13.7154665,10.82
33,14.672805,15.4
34,12.777184,10.64
35,13.211119,14.8
36,19.00059,19.66
37,11.531666,13.35
38,12.16896,13.18
39,11.976027,17.8
40,11.571505,8.43
41,13.450912,12.6
