,predicted_value,ground_truth
0,6.385998,12.81
1,18.533865,17.6
2,12.902291,14.8
3,16.289442,12.44
4,12.26579,11.55
5,6.3974814,11.83
6,4.762625,10.67
7,16.44756,13.8097
8,20.798822,14.3
9,16.386517,18.7379
10,12.128056,9.66
11,7.680511,12.4298
12,20.251429,16.31
13,16.706673,16.6
14,11.884553,12.66
15,19.408976,15.53
16,6.6652927,10.08
17,6.0755286,8.5
18,12.038696,9.15
19,30.305742,11.91
20,5.0410776,7.19
21,17.323843,14.8
22,18.107773,13.22
23,14.310833,14.44
24,12.752355,15.95
25,28.63288,18.2
26,5.2273865,11.17
27,8.577746,13.38
28,15.290838,15.74
29,7.10151,10.8
30,4.3872933,8.43
31,10.933555,15.27
32,10.126859,17.31
33,15.3702345,13.6
34,11.734325,13.95
35,7.7018843,9.71
36,18.671522,16.9
37,14.27832,14.412
38,8.672208,8.94
39,7.4544106,8.2
40,11.106681,12.1
41,6.7968693,10.79
