,predicted_value,ground_truth
0,9.780102,11.83
1,10.824783,14.1
2,15.475847,9.15
3,11.1635895,10.64
4,11.136414,14.42
5,13.064917,8.2
6,11.829039,11.6
7,12.824129,14.17
8,9.612019,10.2218
9,14.83235,13.95
10,14.9825535,15.6
11,13.153393,18.3
12,16.485294,18.1547
13,16.810587,18.9
14,10.89455,14.0
15,11.42378,12.44
16,12.163057,13.12
17,14.182283,10.9
18,13.034336,14.86
19,9.919916,8.52
20,13.776428,9.97
21,15.982647,19.8
22,11.415184,9.44
23,11.192312,17.8
24,11.86331,16.31
25,11.31856,14.42
26,11.20739,11.56
27,13.077703,12.25
28,10.360041,12.3477
29,13.577776,17.8
30,13.960234,13.25
31,14.564671,16.57
32,13.54883,10.82
33,15.688303,15.27
34,13.093046,12.77
35,11.763786,10.4
36,14.367262,16.0
37,13.853313,13.38
38,12.556873,9.73
39,13.30015,11.56
40,13.681236,16.8
41,8.916485,7.29
