,predicted_value,ground_truth
0,11.626753,12.81
1,15.162228,17.6
2,10.887716,14.8
3,14.126759,12.44
4,12.236569,11.55
5,11.399209,11.83
6,8.613385,10.67
7,14.396054,13.8097
8,15.432795,14.3
9,16.686108,18.7379
10,11.036052,9.66
11,10.158557,12.4298
12,15.016638,16.31
13,14.135135,16.6
14,11.200507,12.66
15,14.132896,15.53
16,11.429106,10.08
17,10.169657,8.5
18,12.884353,9.15
19,18.133877,11.91
20,10.824749,7.19
21,11.919936,14.8
22,12.65865,13.22
23,13.564703,14.44
24,14.153899,15.95
25,15.572885,18.2
26,9.230596,11.17
27,10.520015,13.38
28,13.748257,15.74
29,10.962548,10.8
30,8.867963,8.43
31,13.353806,15.27
32,13.901417,17.31
33,11.836942,13.6
34,14.110042,13.95
35,11.655377,9.71
36,17.46567,16.9
37,13.29811,14.412
38,11.423845,8.94
39,13.703083,8.2
40,10.518175,12.1
41,12.548404,10.79
