,predicted_value,ground_truth
0,13.493847,13.33
1,13.5437,12.2
2,10.118456,10.83
3,10.616269,13.63
4,15.379135,10.18
5,8.817677,7.26
6,9.776972,8.88
7,15.091828,10.29
8,18.934546,19.33
9,13.066565,12.77
10,11.660039,15.92
11,14.301364,9.9165
12,11.921982,15.25
13,13.152316,9.3
14,11.909921,9.71
15,16.69311,17.0
16,14.176531,14.3
17,9.210736,14.86
18,9.42157,8.2
19,9.409196,13.88
20,10.945937,11.56
21,11.458219,9.3
22,9.856882,8.9
23,20.60758,19.7
24,12.894545,17.5
25,14.064524,13.95
26,18.8223,17.4
27,11.732559,18.59
28,10.454974,12.68
29,15.722664,14.8
30,18.697245,16.6
31,11.352398,9.8
32,13.984524,11.0
33,6.114334,11.79
34,11.496431,11.07
35,20.903868,16.6
36,17.953547,14.37
37,14.31085,11.6
38,10.135192,12.1
39,10.628238,12.3
40,11.036532,14.75
41,12.688963,13.35
