,predicted_value,ground_truth
0,13.518794,12.92
1,16.82746,19.08
2,11.733124,14.75
3,14.925437,14.1
4,10.531371,9.71
5,11.724815,13.9
6,9.741429,12.38
7,12.743276,15.92
8,13.414664,11.99
9,18.756687,19.66
10,16.19801,10.2
11,11.961182,15.6
12,13.569033,8.75
13,11.430805,10.53
14,11.785592,14.8
15,15.394508,17.4
16,14.63052,17.31
17,11.069848,12.81
18,13.965566,15.91
19,13.333417,14.77
20,10.373226,9.7201
21,12.776928,8.2656
22,12.93544,14.0
23,16.585598,16.1
24,11.481513,8.26
25,15.033015,15.6
26,8.807767,11.03
27,10.630024,8.88
28,10.883025,10.76
29,13.863347,14.44
30,10.42546,13.35
31,13.576581,16.31
32,18.721897,16.83
33,11.628864,12.8
34,15.4411955,11.92
35,12.774943,11.6
36,10.548057,10.0
37,15.128885,18.1547
38,12.295828,13.78
39,11.744821,14.18
40,10.965226,10.73
41,10.187067,9.3
