,predicted_value,ground_truth
0,7.0785303,9.25
1,16.985886,12.75
2,11.963328,13.9
3,11.577313,13.41
4,10.124147,14.79
5,12.101394,11.32
6,13.456622,11.66
7,12.470851,13.33
8,6.099597,11.03
9,16.474136,17.3
10,11.740396,10.4
11,9.22857,7.0
12,8.696423,9.97
13,15.61777,12.44
14,12.258961,12.77
15,15.772208,12.6
16,16.455181,18.0
17,8.323332,8.82
18,24.956306,15.3
19,16.545498,14.18
20,8.350904,9.4
21,14.611692,15.95
22,15.586699,12.07
23,17.662792,12.2
24,16.00095,18.7379
25,14.1705675,11.92
26,22.597889,14.38
27,13.872993,10.79
28,28.988064,17.9
29,13.04442,16.88
30,9.834857,9.41
31,17.883915,17.4
32,23.089817,16.93
33,14.757217,10.29
34,9.973486,10.83
35,17.283997,15.6
36,18.26516,16.6
37,7.5923824,13.72
38,7.0350327,8.2464
39,17.020817,13.3
40,15.494233,14.0
41,12.085121,16.5
