,predicted_value,ground_truth
0,12.837843,13.3
1,11.454513,10.64
2,13.750411,12.1
3,15.509644,15.8
4,12.656104,15.0
5,9.707445,13.6
6,19.971273,17.36
7,14.338414,9.2
8,24.615168,18.9
9,7.029907,10.2218
10,9.794708,10.74
11,15.725873,14.41
12,13.229507,16.0
13,17.464605,11.92
14,8.04236,9.73
15,14.525014,14.0
16,16.186085,12.25
17,8.576925,8.04
18,10.66915,17.8
19,7.8499413,12.8
20,16.759232,16.6
21,8.488923,9.44
22,26.343563,15.28
23,17.29296,14.2
24,10.3348,11.25
25,16.908798,14.2
26,5.5127797,8.86
27,6.1453586,12.3477
28,17.959469,15.6
29,23.204512,18.1547
30,7.2767873,9.21
31,9.702232,11.0
32,23.328417,19.66
33,20.46462,17.0705
34,9.30405,10.0
35,12.388914,8.88
36,11.936366,16.0986
37,18.161884,13.0
38,12.041588,10.69
39,9.278444,11.8816
40,8.0304985,15.0
41,11.194747,13.8
