,predicted_value,ground_truth
0,7.243081,8.39
1,12.31678,15.7
2,17.22994,16.1
3,15.963604,9.15
4,17.677593,23.0
5,7.7343216,7.7502
6,5.1560316,9.5202
7,19.754353,34.0068
8,11.372762,9.2
9,5.2041025,11.56
10,10.51589,17.78
11,24.185888,26.0
12,35.886284,21.0
13,6.5649786,13.12
14,18.994078,16.03
15,20.602394,17.6
16,28.615955,39.2526
17,12.215602,13.8097
18,14.833352,12.76
19,12.050312,9.69
20,10.168656,10.69
21,10.507187,10.5
22,11.135227,9.31
23,14.899853,12.9391
24,13.571903,14.1
25,7.7860494,9.97
26,22.301214,25.34
27,35.297417,33.0
28,17.756765,21.22
29,12.385173,12.4
30,42.022614,24.0
31,17.735529,12.77
32,9.42789,11.55
33,24.143925,21.0
34,13.296871,10.9
35,7.4823475,11.8
36,11.210991,14.9
37,14.575267,13.8
38,24.208735,39.3949
39,34.826477,24.83
40,13.312529,13.75
41,32.665077,33.17
42,26.371819,23.3
43,5.577795,13.583
44,15.322576,12.64
45,10.218085,12.08
46,11.700145,10.74
47,8.490243,14.66
48,28.832129,27.92
49,21.460773,15.6
50,25.356634,18.7
51,12.0499935,14.8
52,25.289206,16.93
53,14.027639,20.56
54,19.323,16.83
55,18.41012,17.4
56,16.115242,18.7379
57,15.264693,14.29
