,predicted_value,ground_truth
0,17.426418,14.9432
1,7.688113,9.7201
2,14.913709,12.67
3,7.5697727,8.86
4,11.120551,12.38
5,23.614235,17.13
6,11.318775,11.0
7,11.286196,12.1
8,9.60093,12.66
9,12.652191,11.85
10,16.914694,14.41
11,8.907232,16.6
12,13.869447,15.5
13,20.001913,17.3
14,22.805391,17.8
15,12.491488,9.7
16,15.586056,15.04
17,11.694976,13.25
18,17.262243,14.3
19,17.846313,17.9
20,12.517796,14.425
21,11.778939,13.8
22,13.143949,13.8097
23,9.837889,10.4
24,10.060727,10.4
25,10.024893,9.2
26,22.823515,15.3
27,15.554889,13.41
28,12.396519,15.91
29,9.141546,11.56
30,15.400369,16.31
31,10.355829,11.55
32,20.942818,18.2615
33,11.3731785,16.0
34,11.38023,12.1
35,7.0828543,7.29
36,11.658552,9.21
37,8.427986,9.97
38,7.62214,10.86
39,20.348904,18.7379
40,13.114062,13.36
41,10.598494,12.3
