,predicted_value,ground_truth
0,9.002286,9.25
1,16.653109,12.75
2,13.269205,13.9
3,15.260165,13.41
4,12.83092,14.79
5,12.42179,11.32
6,15.874153,11.66
7,13.692576,13.33
8,10.287689,11.03
9,15.887227,17.3
10,14.24689,10.4
11,12.905456,7.0
12,9.324538,9.97
13,14.636041,12.44
14,12.520741,12.77
15,14.004089,12.6
16,17.362299,18.0
17,11.638429,8.82
18,17.181538,15.3
19,15.608963,14.18
20,10.032918,9.4
21,13.914798,15.95
22,11.4691105,12.07
23,15.444424,12.2
24,18.498308,18.7379
25,14.891751,11.92
26,18.033684,14.38
27,11.564363,10.79
28,17.970726,17.9
29,13.404811,16.88
30,12.596158,9.41
31,18.264692,17.4
32,17.522348,16.93
33,13.917387,10.29
34,11.600678,10.83
35,14.128704,15.6
36,15.552748,16.6
37,12.672486,13.72
38,9.476077,8.2464
39,14.737611,13.3
40,13.194139,14.0
41,13.8600445,16.5
