,predicted_value,ground_truth
0,16.49852,10.4
1,11.031756,11.55
2,12.004254,10.18
3,17.538027,19.7
4,13.671784,14.36
5,9.1263075,8.3203
6,18.16273,16.55
7,17.61135,16.03
8,13.280725,12.92
9,12.716518,10.79
10,13.522319,14.2
11,15.380163,17.36
12,15.188702,10.83
13,15.386819,14.412
14,13.212166,11.9
15,13.310241,15.74
16,18.493622,16.2
17,12.738876,16.88
18,10.634667,8.2656
19,10.597262,11.95
20,14.538094,18.2177
21,17.743267,18.9
22,11.13679,12.25
23,12.787862,8.52
24,10.360934,9.44
25,12.440346,16.8
26,13.708408,14.8
27,11.041153,9.3
28,10.689372,13.8
29,13.58412,13.77
30,15.596555,15.5
31,14.976418,13.28
32,9.259252,12.9
33,10.9572315,11.5
34,13.368779,14.0
35,12.949981,8.46
36,11.163532,13.6
37,15.876735,14.17
38,11.33218,12.3833
39,12.483908,12.38
40,11.873591,9.73
41,17.013933,17.2
