,predicted_value,ground_truth
0,31.092695,25.0
1,79.34385,87.0
2,24.486275,23.0
3,48.83687,66.0
4,41.276295,38.0
5,69.3937,72.0
6,39.493477,35.0
7,22.235529,37.0
8,69.06689,79.0
9,49.91722,46.0
10,57.807735,64.0
11,48.309566,47.0
12,57.450966,64.0
13,54.273582,49.0
14,33.902893,51.0
15,82.4122,84.0
16,73.10943,71.0
17,45.106285,41.0
18,52.395405,44.0
19,80.076866,82.0
20,64.40688,77.0
21,82.57003,79.0
22,83.56133,83.0
23,55.431183,58.0
24,32.117023,25.0
25,80.55906,70.0
26,47.67479,47.0
27,27.2276,34.0
28,27.912271,25.0
29,56.442772,60.0
30,66.20938,65.0
31,45.26272,38.0
32,66.97835,71.0
33,51.0993,47.0
34,50.357075,54.0
35,59.256603,67.0
36,33.39559,29.0
37,30.3831,39.0
38,74.19209,73.0
39,58.637756,58.0
40,31.047766,31.0
41,84.89868,79.0
42,44.754967,55.0
43,63.671066,68.0
44,22.76299,18.0
45,45.427387,52.0
46,65.03144,61.0
47,46.89624,54.0
48,25.919718,31.0
49,39.066753,50.0
50,36.803886,32.0
51,71.38112,76.0
52,24.726488,26.0
53,31.624304,23.0
54,79.28367,75.0
55,60.235023,63.0
56,31.160145,42.0
57,53.233746,75.0
58,57.68768,56.0
59,57.730507,52.0
60,34.91124,37.0
61,43.990158,41.0
62,55.265846,61.0
63,61.14669,69.0
64,38.773903,44.0
65,72.365776,80.0
