,predicted_value,ground_truth
0,81.02503,83.0
1,42.031326,47.0
2,24.13029,28.0
3,58.789803,61.0
4,75.81107,72.0
5,41.144077,56.0
6,79.04563,73.0
7,22.511879,28.0
8,76.944626,74.0
9,68.310844,64.0
10,60.709564,58.0
11,50.424805,45.0
12,69.38076,69.0
13,32.320114,37.0
14,54.312737,52.0
15,55.041077,48.0
16,48.169106,34.0
17,74.37439,71.0
18,70.179985,75.0
19,75.02967,77.0
20,35.54347,34.0
21,51.626663,48.0
22,81.44595,80.0
23,21.064034,23.0
24,42.14686,42.0
25,52.742134,56.0
26,52.911602,58.0
27,72.137276,70.0
28,34.20509,49.0
29,78.59926,78.0
30,34.636734,37.0
31,59.485634,65.0
32,26.16431,27.0
33,44.38156,54.0
34,45.45047,46.0
35,78.76456,61.0
36,80.84294,85.0
37,81.6157,83.0
38,31.93314,31.0
39,37.868176,53.0
40,56.451973,62.0
41,82.90152,68.0
42,81.08585,79.0
43,61.506958,60.0
44,24.935066,26.0
45,40.677116,43.0
46,31.981585,41.0
47,84.40219,68.0
48,86.0928,83.0
49,41.008102,34.0
50,62.857018,69.0
51,68.66382,62.0
52,77.01563,76.0
53,35.729767,40.0
54,72.36137,79.0
55,80.336815,66.0
56,17.775953,29.0
57,54.005985,44.0
58,42.2779,54.0
59,46.734207,23.0
60,79.827515,85.0
61,46.816643,39.0
62,45.942345,40.0
63,49.64123,51.0
64,31.543425,18.0
65,35.957436,31.0
