,predicted_value,ground_truth
0,35.167362,40.0
1,29.197052,28.0
2,60.24555,76.0
3,36.759056,40.0
4,64.991776,81.0
5,39.044636,45.0
6,70.844666,79.0
7,63.749332,67.0
8,40.209217,37.0
9,35.06191,30.0
10,49.146427,53.0
11,64.10679,69.0
12,60.741066,55.0
13,43.673157,48.0
14,68.41246,79.0
15,64.51747,69.0
16,17.179813,23.0
17,41.030083,48.0
18,56.41469,58.0
19,66.052536,61.0
20,76.33272,80.0
21,51.362984,51.0
22,59.2732,64.0
23,42.036182,54.0
24,18.051239,20.0
25,72.29756,72.0
26,40.623657,40.0
27,30.434162,25.0
28,26.563074,34.0
29,52.62277,62.0
30,27.412046,37.0
31,29.01935,41.0
32,84.11485,81.0
33,45.417072,58.0
34,38.27786,43.0
35,34.863354,32.0
36,26.56337,70.0
37,88.179436,85.0
38,38.013557,46.0
39,70.97921,71.0
40,62.77036,75.0
41,34.151608,42.0
42,41.944614,51.0
43,59.200844,67.0
44,66.40638,59.0
45,21.172056,28.0
46,54.983883,56.0
47,22.880272,33.0
48,38.89967,31.0
49,39.414963,48.0
50,65.72032,59.0
51,73.81183,73.0
52,42.889977,56.0
53,66.13665,65.0
54,30.348015,45.0
55,57.656292,62.0
56,89.08519,85.0
57,38.51196,34.0
58,57.75248,52.0
59,22.171535,28.0
60,63.355076,65.0
61,79.03741,81.0
62,20.627758,24.0
63,72.453026,74.0
64,73.9945,78.0
65,73.2802,79.0
