,predicted_value,ground_truth
0,64.35145,76.0
1,34.19705,25.0
2,73.92772,85.0
3,22.296701,24.0
4,64.77336,62.0
5,64.972336,74.0
6,35.898067,37.0
7,74.99045,69.0
8,37.135662,36.0
9,47.22142,49.0
10,50.988815,48.0
11,30.999554,40.0
12,69.485916,62.0
13,37.636143,45.0
14,41.219517,51.0
15,42.6802,48.0
16,71.617134,77.0
17,55.221577,55.0
18,58.25946,52.0
19,57.73567,60.0
20,33.851482,32.0
21,67.48491,59.0
22,38.447994,34.0
23,44.246502,44.0
24,48.91701,60.0
25,29.33602,26.0
26,36.519207,40.0
27,54.475086,57.0
28,64.18932,57.0
29,51.412403,47.0
30,74.641525,79.0
31,26.364933,28.0
32,60.97494,62.0
33,72.53704,73.0
34,56.002056,68.0
35,74.09291,76.0
36,70.462265,79.0
37,68.27356,67.0
38,17.859138,20.0
39,36.629204,43.0
40,75.1367,72.0
41,37.515015,55.0
42,43.23762,40.0
43,42.848312,56.0
44,76.0661,83.0
45,60.92255,56.0
46,53.838604,44.0
47,33.749096,30.0
48,75.696144,78.0
49,27.490421,34.0
50,62.12719,69.0
51,66.39778,69.0
52,22.475449,28.0
53,39.03358,41.0
54,35.28147,50.0
55,68.453125,66.0
56,37.49366,34.0
57,46.751854,52.0
58,66.27804,69.0
59,32.952805,36.0
60,85.79265,85.0
61,14.809883,19.0
62,24.745808,33.0
63,64.17705,66.0
64,78.30625,81.0
65,83.936554,80.0
