,predicted_value,ground_truth
0,52.58536,52.0
1,43.446014,37.0
2,71.95785,71.0
3,77.79575,78.0
4,82.83691,80.0
5,76.37681,77.0
6,56.823006,62.0
7,49.39057,55.0
8,39.765068,43.0
9,78.00833,84.0
10,74.92539,72.0
11,34.931805,51.0
12,81.79568,76.0
13,35.581722,33.0
14,68.84249,60.0
15,78.8223,79.0
16,51.52139,48.0
17,73.68981,74.0
18,75.735374,71.0
19,31.92683,26.0
20,20.78448,18.0
21,69.30199,68.0
22,38.62985,38.0
23,79.89294,81.0
24,65.671234,58.0
25,76.05104,78.0
26,82.545586,83.0
27,35.444927,39.0
28,29.184542,33.0
29,64.80082,66.0
30,53.375134,60.0
31,76.754456,70.0
32,24.72956,26.0
33,46.006023,46.0
34,27.411224,37.0
35,56.633606,63.0
36,37.87417,44.0
37,45.17629,51.0
38,45.06454,51.0
39,41.684025,47.0
40,25.742758,25.0
41,59.969467,59.0
42,41.212013,32.0
43,79.0767,72.0
44,70.80189,65.0
45,75.6172,68.0
46,34.651844,39.0
47,57.244457,55.0
48,26.957596,24.0
49,46.72434,56.0
50,73.809326,69.0
51,80.20639,83.0
52,32.57209,46.0
53,29.772705,29.0
54,19.463219,18.0
55,77.29275,84.0
56,65.40349,48.0
57,54.99789,54.0
58,44.52138,35.0
59,52.99029,58.0
60,48.129833,41.0
61,65.1724,53.0
62,26.281189,28.0
63,47.65845,35.0
64,68.068726,62.0
65,75.71685,74.0
