,predicted_value,ground_truth
0,60.375267,49.0
1,44.401665,48.0
2,53.151024,47.0
3,69.8651,64.0
4,79.43611,85.0
5,71.50283,70.0
6,62.569347,69.0
7,58.289757,59.0
8,81.666374,75.0
9,58.64594,55.0
10,74.19632,75.0
11,39.863914,32.0
12,81.47502,76.0
13,36.098595,43.0
14,88.971085,80.0
15,62.802048,66.0
16,68.00603,62.0
17,33.965145,29.0
18,36.10135,46.0
19,56.743763,54.0
20,43.44681,58.0
21,47.280003,41.0
22,75.127335,79.0
23,55.987663,58.0
24,71.01,77.0
25,25.835182,31.0
26,48.860687,52.0
27,47.73039,39.0
28,57.013042,67.0
29,39.903282,50.0
30,21.343742,22.0
31,20.616322,19.0
32,35.824112,35.0
33,75.024536,73.0
34,60.184216,46.0
35,70.65289,69.0
36,48.549328,48.0
37,33.484436,25.0
38,19.980278,31.0
39,85.193726,73.0
40,62.8239,52.0
41,75.43306,83.0
42,60.399857,55.0
43,37.91801,44.0
44,69.72255,79.0
45,61.299934,64.0
46,37.63742,42.0
47,30.388994,35.0
48,28.8553,20.0
49,59.99218,59.0
50,72.651474,68.0
51,36.707916,38.0
52,60.446213,66.0
53,61.610657,60.0
54,25.244732,26.0
55,25.140255,37.0
56,28.64832,27.0
57,82.059875,77.0
58,99.40717,85.0
59,40.529587,36.0
60,24.524706,28.0
61,87.10767,81.0
62,37.466084,38.0
63,65.36464,56.0
64,72.93308,70.0
65,52.88553,49.0
