,predicted_value,ground_truth
0,49.608955,55.0
1,45.742245,58.0
2,21.669275,26.0
3,81.634514,76.0
4,37.274185,34.0
5,21.26673,28.0
6,41.484287,53.0
7,51.42697,44.0
8,39.26244,42.0
9,57.56862,56.0
10,44.09551,45.0
11,71.54823,79.0
12,75.67742,81.0
13,75.575195,78.0
14,49.92873,66.0
15,63.161438,59.0
16,65.2925,63.0
17,37.35627,37.0
18,46.61502,49.0
19,58.73416,71.0
20,75.08478,86.0
21,40.61927,41.0
22,76.50573,76.0
23,83.578896,66.0
24,66.89746,68.0
25,69.87226,68.0
26,29.337473,23.0
27,80.37704,72.0
28,30.460562,31.0
29,51.054882,55.0
30,57.779457,47.0
31,44.38471,40.0
32,53.632587,60.0
33,26.31191,19.0
34,85.590614,82.0
35,34.1113,31.0
36,42.46061,38.0
37,33.707256,36.0
38,27.671392,26.0
39,34.46131,35.0
40,72.60778,76.0
41,59.647575,62.0
42,26.589952,28.0
43,56.273487,50.0
44,81.693665,85.0
45,72.25092,79.0
46,52.77291,45.0
47,47.691135,40.0
48,82.09344,80.0
49,52.888443,37.0
50,32.75285,32.0
51,84.35143,78.0
52,60.79166,64.0
53,25.39102,30.0
54,37.40106,24.0
55,59.765553,58.0
56,54.502148,56.0
57,72.58996,72.0
58,83.62177,70.0
59,48.097534,47.0
60,57.04054,52.0
61,44.892128,43.0
62,64.18513,61.0
63,79.12987,70.0
64,43.605724,48.0
65,81.366714,71.0
