,predicted_value,ground_truth
0,72.151215,59.0
1,48.560524,53.0
2,80.02554,76.0
3,51.873577,60.0
4,84.43688,76.0
5,51.478783,51.0
6,62.704716,64.0
7,30.65712,43.0
8,68.76043,71.0
9,46.786953,32.0
10,22.752571,28.0
11,45.848644,45.0
12,71.07113,74.0
13,39.36897,34.0
14,61.041115,79.0
15,84.18623,70.0
16,62.20817,65.0
17,46.287754,47.0
18,44.06181,54.0
19,37.58848,43.0
20,82.45843,80.0
21,72.329445,66.0
22,23.103432,23.0
23,21.043022,22.0
24,76.05417,72.0
25,56.018986,56.0
26,52.86256,40.0
27,28.68323,37.0
28,78.25591,68.0
29,77.60999,82.0
30,31.064396,40.0
31,77.030785,83.0
32,40.060143,37.0
33,40.651005,31.0
34,67.20293,50.0
35,84.79683,82.0
36,43.21639,48.0
37,51.941467,56.0
38,75.11535,77.0
39,33.059097,30.0
40,76.666626,72.0
41,61.36479,53.0
42,64.34916,64.0
43,43.374798,44.0
44,28.19685,42.0
45,40.42704,28.0
46,45.871418,55.0
47,76.12916,69.0
48,78.424805,87.0
49,60.260326,64.0
50,53.286438,50.0
51,58.107933,60.0
52,59.112667,57.0
53,49.78942,57.0
54,48.638817,39.0
55,32.76631,25.0
56,79.984924,69.0
57,51.144104,46.0
58,81.36272,68.0
59,79.80052,78.0
60,25.539593,34.0
61,77.42808,79.0
62,81.487495,85.0
63,47.696987,48.0
64,29.86496,27.0
65,27.460138,24.0
