,predicted_value,ground_truth
0,66.76788,69.0
1,52.02268,54.0
2,36.731884,37.0
3,54.378086,56.0
4,83.24954,85.0
5,52.33471,46.0
6,74.49654,68.0
7,70.4423,74.0
8,27.557537,18.0
9,69.34196,66.0
10,72.15,79.0
11,64.325836,69.0
12,67.23255,60.0
13,21.177092,24.0
14,27.637703,26.0
15,54.580708,60.0
16,21.793068,24.0
17,55.445026,44.0
18,15.163133,25.0
19,69.4648,81.0
20,55.13177,67.0
21,55.394405,47.0
22,76.44922,71.0
23,47.421135,54.0
24,77.40262,73.0
25,58.968277,49.0
26,85.41109,80.0
27,23.93619,30.0
28,40.218174,41.0
29,86.149635,83.0
30,29.839138,25.0
31,33.527977,34.0
32,34.916313,32.0
33,71.63642,71.0
34,28.912033,28.0
35,83.85197,76.0
36,68.7608,61.0
37,74.94743,78.0
38,41.624096,39.0
39,86.835556,79.0
40,50.768097,42.0
41,41.39672,34.0
42,77.6755,74.0
43,36.60163,31.0
44,41.267036,37.0
45,52.246483,52.0
46,60.877865,62.0
47,49.92876,47.0
48,52.905903,51.0
49,76.125084,72.0
50,50.050243,48.0
51,86.604164,84.0
52,60.356236,63.0
53,69.2115,77.0
54,32.81213,46.0
55,38.63471,40.0
56,43.43254,38.0
57,40.712357,35.0
58,50.500263,51.0
59,79.092155,82.0
60,44.817852,56.0
61,67.11388,63.0
62,38.397266,53.0
63,41.892445,58.0
64,68.778786,66.0
65,63.701885,58.0
