,predicted_value,ground_truth
0,49.112923,55.0
1,56.70389,58.0
2,23.400322,26.0
3,74.389984,76.0
4,37.555206,34.0
5,27.036144,28.0
6,48.753178,53.0
7,54.725838,44.0
8,45.40714,42.0
9,63.214794,56.0
10,38.093014,45.0
11,67.738754,79.0
12,73.71761,81.0
13,81.83936,78.0
14,75.69035,66.0
15,61.664505,59.0
16,70.97576,63.0
17,35.45248,37.0
18,56.272415,49.0
19,70.20506,71.0
20,78.205925,86.0
21,38.734756,41.0
22,70.04336,76.0
23,75.45999,66.0
24,71.21302,68.0
25,68.56437,68.0
26,27.663765,23.0
27,74.83357,72.0
28,34.56501,31.0
29,53.927757,55.0
30,46.98204,47.0
31,49.776485,40.0
32,57.609108,60.0
33,17.857697,19.0
34,77.36439,82.0
35,39.35371,31.0
36,48.215515,38.0
37,34.857418,36.0
38,28.552284,26.0
39,36.710022,35.0
40,76.94849,76.0
41,70.266975,62.0
42,33.147526,28.0
43,43.422344,50.0
44,88.86044,85.0
45,85.561295,79.0
46,57.715145,45.0
47,48.24731,40.0
48,79.57036,80.0
49,40.72987,37.0
50,35.976933,32.0
51,79.734184,78.0
52,60.06215,64.0
53,39.48311,30.0
54,31.909897,24.0
55,64.139275,58.0
56,54.579723,56.0
57,74.17259,72.0
58,76.91129,70.0
59,49.023804,47.0
60,54.621838,52.0
61,44.865585,43.0
62,61.20838,61.0
63,73.95627,70.0
64,43.615345,48.0
65,81.203354,71.0
