,predicted_value,ground_truth
0,55.39655,60.0
1,52.67284,56.0
2,24.814482,25.0
3,42.13421,30.0
4,46.695496,46.0
5,74.301994,79.0
6,65.549034,71.0
7,36.13235,33.0
8,56.39352,46.0
9,75.22893,85.0
10,53.047264,51.0
11,39.504307,35.0
12,53.670742,42.0
13,40.65913,37.0
14,27.723143,25.0
15,23.343973,26.0
16,66.88191,60.0
17,25.129507,25.0
18,42.217754,40.0
19,51.561256,50.0
20,72.19062,69.0
21,69.312416,67.0
22,81.54123,80.0
23,73.12979,72.0
24,60.6291,55.0
25,58.739918,57.0
26,85.047775,78.0
27,64.64752,81.0
28,78.690216,79.0
29,74.153114,71.0
30,60.714714,59.0
31,56.25561,63.0
32,80.844666,86.0
33,64.684006,73.0
34,77.511024,82.0
35,40.141872,39.0
36,81.7833,81.0
37,68.66371,65.0
38,46.52077,41.0
39,58.565483,56.0
40,68.836075,68.0
41,52.46872,52.0
42,36.29729,19.0
43,58.422188,64.0
44,51.4964,48.0
45,32.373413,23.0
46,59.495235,55.0
47,76.71662,76.0
48,42.661144,35.0
49,48.096573,48.0
50,64.93008,65.0
51,28.482662,20.0
52,78.487,74.0
53,65.70656,58.0
54,56.021545,42.0
55,35.75172,36.0
56,32.570114,34.0
57,59.373085,63.0
58,64.19057,76.0
59,67.06005,71.0
60,47.350025,47.0
61,40.166553,39.0
62,41.315094,32.0
63,77.468796,78.0
64,46.118103,52.0
65,46.828056,44.0
