,predicted_value,ground_truth
0,60.391342,59.0
1,49.177147,53.0
2,79.50254,76.0
3,64.300575,60.0
4,76.0831,76.0
5,31.66095,51.0
6,61.627983,64.0
7,43.739155,43.0
8,68.01753,71.0
9,33.520878,32.0
10,16.642883,28.0
11,39.137768,45.0
12,74.79304,74.0
13,42.07607,34.0
14,66.87241,79.0
15,79.455185,70.0
16,66.15441,65.0
17,60.925583,47.0
18,37.236263,54.0
19,41.3501,43.0
20,76.01217,80.0
21,69.02015,66.0
22,24.277187,23.0
23,31.098919,22.0
24,70.127075,72.0
25,57.02146,56.0
26,57.295357,40.0
27,45.515884,37.0
28,69.73411,68.0
29,77.82997,82.0
30,48.576748,40.0
31,77.61967,83.0
32,41.45334,37.0
33,42.5615,31.0
34,68.05805,50.0
35,83.9263,82.0
36,43.722275,48.0
37,54.80501,56.0
38,72.33335,77.0
39,36.308132,30.0
40,80.52218,72.0
41,50.758026,53.0
42,58.549034,64.0
43,50.424744,44.0
44,30.880503,42.0
45,38.931454,28.0
46,36.5934,55.0
47,73.928024,69.0
48,62.427006,87.0
49,58.545017,64.0
50,58.581745,50.0
51,65.620636,60.0
52,61.96675,57.0
53,55.783504,57.0
54,42.17196,39.0
55,37.752693,25.0
56,69.02481,69.0
57,50.467297,46.0
58,77.452126,68.0
59,72.737206,78.0
60,38.986515,34.0
61,63.03043,79.0
62,80.92054,85.0
63,47.20615,48.0
64,17.887196,27.0
65,21.560257,24.0
