,predicted_value,ground_truth
0,35.245346,37.0
1,12.765294,13.5
2,9.172173,9.5202
3,19.582968,21.0
4,10.029988,8.9
5,7.5830116,8.9747
6,22.341564,22.601
7,29.59135,23.948
8,10.892628,10.5
9,25.035877,30.66
10,16.258238,20.65
11,16.795034,15.6
12,12.725398,15.0
13,11.342025,12.81
14,9.438253,8.2
15,23.330997,34.0068
16,32.13648,27.0
17,10.836372,13.8
18,23.41553,22.4367
19,17.995989,18.2177
20,25.075754,24.0
21,39.88217,42.5
22,9.798749,7.66
23,41.220554,26.1465
24,21.145075,17.9
25,16.07841,18.0
26,22.52107,26.0
27,10.1821,9.4
28,9.148878,10.6927
29,10.741427,14.3
30,12.09207,17.2
31,10.451652,10.67
32,14.631911,11.6
33,11.255506,14.91
34,11.614373,12.25
35,13.719221,14.18
36,18.776266,20.56
37,15.318824,19.2
38,30.704071,29.02
39,16.668552,16.0
40,9.26423,13.78
41,11.881752,9.2
42,16.16398,16.66
43,11.176596,12.9
44,10.132191,12.3477
45,10.602136,11.83
46,13.266074,13.75
47,14.31969,10.46
48,13.560922,11.8
49,9.942636,7.26
50,10.132918,12.6
51,10.856913,18.2
52,15.360569,13.33
53,15.197091,16.88
54,9.984837,15.04
55,10.238958,11.2
56,16.011707,15.27
57,16.598562,16.3943
