,predicted_value,ground_truth
0,20.749868,28.0
1,25.714136,24.9884
2,27.142757,44.1
3,13.435121,12.8
4,14.018712,16.66
5,10.508943,11.0
6,8.154925,9.23
7,17.589983,20.65
8,12.778496,10.37
9,13.845172,12.9391
10,9.673665,10.8
11,17.51103,17.2
12,10.169287,9.82
13,49.786694,42.5
14,21.498459,23.65
15,11.350578,10.92
16,11.367662,8.7721
17,37.525238,19.7
18,20.066957,17.2
19,9.23761,9.66
20,12.929766,15.92
21,13.671489,17.2
22,7.30447,8.82
23,20.779171,29.9685
24,7.1841607,8.01
25,18.299736,16.13
26,7.499153,9.3149
27,18.53658,17.0
28,19.95677,15.6
29,11.892653,12.38
30,8.0013275,8.43
31,8.559254,13.583
32,17.478565,15.28
33,16.537182,14.17
34,14.599749,14.3
35,18.872087,30.78
36,8.236929,11.8816
37,7.7012076,11.83
38,7.779008,7.19
39,19.73941,39.3949
40,19.967373,19.08
41,9.187371,13.95
42,9.075821,9.8
43,21.884672,20.8
44,12.49464,13.8
45,10.095086,11.56
46,37.442764,24.0
47,9.32086,14.66
48,38.78125,23.6
49,9.113189,14.86
50,20.759142,18.7379
51,7.5580034,12.58
52,9.573776,12.81
53,26.161186,21.0
54,8.999077,12.23
55,20.287075,26.0
56,11.458776,13.18
57,17.550278,21.22
