,predicted_value,ground_truth
0,8.322126,11.79
1,30.247131,11.91
2,14.928408,14.36
3,15.2719,15.25
4,10.816166,12.36
5,12.39714,8.46
6,10.56035,11.178
7,16.926512,15.91
8,17.461288,22.77
9,16.111973,19.73
10,21.754736,46.0
11,13.085282,8.94
12,18.063225,19.83
13,12.968526,13.9
14,22.148943,26.1465
15,18.220522,17.36
16,14.086473,22.11
17,16.325048,12.9391
18,10.62711,10.52
19,12.120828,8.15
20,9.0163765,10.8
21,11.888899,15.6
22,10.178848,18.2
23,18.491354,32.0
24,11.037223,14.06
25,17.570353,30.78
26,13.626299,15.7
27,25.624014,23.0
28,16.597475,15.92
29,13.732898,15.0
30,21.609324,28.203
31,10.175451,9.7201
32,11.744462,10.53
33,27.55377,37.0
34,12.605891,10.29
35,27.041985,23.9
36,18.568146,14.0
37,22.609524,21.0
38,27.84244,26.0
39,11.777856,12.23
40,15.034195,13.41
41,11.375689,11.8
42,11.4933605,11.07
43,12.755204,13.0
44,26.513224,17.9
45,12.431157,16.57
46,10.757154,10.0
47,19.348892,16.6
48,12.836659,14.425
49,14.53495,18.9
50,9.851942,8.26
51,21.062403,19.13
52,10.210563,12.3477
53,10.8242,13.72
54,21.35174,25.12
55,10.912291,9.73
56,11.151085,14.75
57,10.778799,8.67
