,predicted_value,ground_truth
0,21.318043,18.2806
1,12.41664,18.2
2,11.029993,13.75
3,20.712906,19.8
4,13.845933,8.7721
5,11.509308,15.42
6,12.617745,7.0
7,13.552028,11.56
8,12.106923,22.0
9,36.701088,34.0534
10,8.760524,10.19
11,9.018247,8.2
12,13.423231,25.0157
13,22.426025,27.0
14,18.562244,21.0
15,7.6360874,8.86
16,8.883181,13.35
17,10.169241,14.77
18,16.686062,17.2
19,18.884014,21.0
20,20.163944,25.66
21,26.017773,16.104
22,13.082856,9.3
23,23.005661,23.1
24,13.980008,15.92
25,35.16991,23.08
26,13.149649,14.91
27,10.410638,9.31
28,11.77946,17.79
29,12.047597,12.64
30,10.963092,16.66
31,12.4459,10.4
32,7.621464,8.2
33,13.947558,14.3
34,20.326832,11.92
35,18.627518,18.1383
36,8.889353,12.8
37,16.773602,15.5
38,15.937068,9.9165
39,12.164743,13.77
40,29.937954,11.91
41,10.622899,10.8
42,35.628174,40.0
43,47.857464,36.0
44,18.236362,11.6
45,12.22233,14.25
46,9.461116,12.3477
47,22.022644,33.24
48,32.257828,29.0
49,21.042042,13.0
50,16.084583,16.55
51,15.546348,14.0
52,21.05125,15.53
53,47.20333,34.0
54,13.571735,8.83
55,9.739743,10.69
56,13.359773,9.66
57,23.639961,22.74
