,predicted_value,ground_truth
0,11.009605,12.15
1,12.390405,17.2
2,13.294598,13.92
3,16.109707,15.0253
4,8.958002,12.58
5,15.721113,15.6
6,27.088993,39.3
7,22.70582,23.65
8,35.59829,42.0
9,12.105221,13.75
10,24.175442,24.9884
11,10.822527,8.9
12,19.621582,21.58
13,10.737866,14.425
14,18.422024,23.0
15,11.078794,9.81
16,12.699137,11.17
17,13.268792,8.2
18,10.59023,11.0
19,12.39111,9.23
20,16.343655,29.2
21,23.798298,33.24
22,28.422878,21.0
23,12.987121,10.29
24,12.627019,14.41
25,14.976335,16.0
26,25.813293,26.1465
27,12.460019,13.18
28,12.799681,10.9
29,24.17881,19.7591
30,13.446436,13.0
31,23.111584,18.2177
32,21.445343,32.0
33,13.3736315,11.85
34,31.508926,19.08
35,14.475621,12.15
36,7.7068715,7.29
37,14.356402,13.5
38,17.129726,14.98
39,13.2401495,12.92
40,20.748442,13.8097
41,8.374118,10.8
42,16.931341,16.66
43,16.67789,10.37
44,18.747704,16.3943
45,9.787346,9.8
46,23.458036,20.04
47,19.413536,12.2
48,11.425064,14.4
49,15.3758,9.9165
50,27.732851,29.02
51,12.385499,14.66
52,13.704739,10.53
53,9.711118,8.3313
54,10.256558,12.4
55,15.5154085,17.3
56,27.143993,23.6
57,24.154455,17.0
