,predicted_value,ground_truth
0,29.723133,18.2806
1,9.774516,18.2
2,13.798467,13.75
3,24.027067,19.8
4,19.314283,8.7721
5,13.250546,15.42
6,14.835073,7.0
7,12.913014,11.56
8,15.28845,22.0
9,26.678396,34.0534
10,13.350682,10.19
11,10.987788,8.2
12,22.058577,25.0157
13,27.039589,27.0
14,24.22896,21.0
15,8.741762,8.86
16,12.737589,13.35
17,11.906224,14.77
18,13.828765,17.2
19,15.169881,21.0
20,19.947096,25.66
21,18.700697,16.104
22,12.724323,9.3
23,26.356766,23.1
24,13.982893,15.92
25,24.450174,23.08
26,12.656432,14.91
27,16.308498,9.31
28,14.321729,17.79
29,13.760261,12.64
30,17.088118,16.66
31,9.93537,10.4
32,10.224983,8.2
33,13.625696,14.3
34,16.700947,11.92
35,19.51114,18.1383
36,11.613624,12.8
37,14.64572,15.5
38,16.36564,9.9165
39,14.592912,13.77
40,23.130648,11.91
41,11.3024025,10.8
42,32.34545,40.0
43,32.319702,36.0
44,13.62615,11.6
45,18.82533,14.25
46,10.582751,12.3477
47,22.393963,33.24
48,20.485605,29.0
49,21.69621,13.0
50,14.686909,16.55
51,19.798756,14.0
52,17.391867,15.53
53,31.671646,34.0
54,17.343622,8.83
55,10.31872,10.69
56,11.751625,9.66
57,18.472395,22.74
