,predicted_value,ground_truth
0,19.840517,17.0
1,20.48652,15.5
2,13.639651,19.2
3,11.742004,10.96
4,16.599072,8.83
5,20.115725,9.9548
6,12.920416,13.9
7,20.748638,23.0
8,6.920947,9.8
9,18.617062,19.83
10,16.726933,17.8
11,21.443989,31.78
12,9.6521225,12.9
13,6.735779,10.08
14,21.935486,14.8
15,9.564546,9.7
16,56.210804,36.0
17,16.103216,12.01
18,27.045359,17.7
19,15.392921,12.68
20,26.469442,24.6543
21,19.784815,15.6
22,21.508272,17.3
23,26.572227,16.104
24,36.858746,34.0534
25,20.101746,12.43
26,7.3668184,12.49
27,14.393941,16.13
28,19.609442,25.0157
29,21.266768,20.0
30,11.486153,10.69
31,12.671868,11.69
32,14.884632,12.92
33,8.662706,8.9
34,8.647734,8.43
35,24.674828,32.0
36,12.520638,14.425
37,19.479237,15.74
38,17.068882,17.0
39,9.067069,14.0
40,22.647419,23.65
41,16.577837,11.8
42,11.340474,13.12
43,29.390976,25.0
44,19.427929,14.37
45,19.357756,14.88
46,11.714596,11.0
47,16.344673,18.2
48,28.548431,22.0
49,11.456483,9.3
50,18.619759,20.0
51,15.171662,11.25
52,21.152931,22.74
53,11.311449,13.38
54,18.430435,14.41
55,10.419847,8.5
56,7.125821,9.25
57,23.490475,28.3669
