,predicted_value,ground_truth
0,12.4114,8.93
1,20.62703,20.34
2,11.740306,8.75
3,12.618165,11.8
4,24.66954,21.0
5,37.883533,30.0
6,8.760427,9.3149
7,11.925445,10.53
8,12.286189,15.5
9,15.160232,14.8
10,29.32009,11.91
11,22.072681,18.8008
12,12.453379,9.69
13,11.447541,10.4
14,16.593164,20.56
15,11.821315,13.12
16,13.802994,8.9363
17,13.342553,12.83
18,12.921089,15.95
19,13.943609,14.2
20,14.343385,18.2
21,15.667656,17.36
22,21.278261,18.9
23,16.688265,16.2
24,13.016543,13.46
25,9.320631,8.2
26,11.139127,7.19
27,15.971499,16.9
28,24.666382,24.0
29,12.91185,14.3
30,12.490064,12.23
31,10.8384,11.6
32,15.340574,14.0
33,23.080696,27.0
34,18.648079,22.76
35,27.357735,34.1
36,18.796173,22.0479
37,11.899717,12.15
38,14.520031,10.64
39,17.932095,14.0
40,11.255944,12.33
41,10.157308,10.19
42,19.296757,32.0
43,10.089089,12.66
44,12.109632,11.0
45,13.928671,12.44
46,20.813416,12.77
47,20.389875,17.7
48,16.57235,25.66
49,28.676786,39.0
50,7.978165,8.3203
51,24.90492,23.1
52,11.965996,15.0253
53,32.097298,29.02
54,9.5964155,14.66
55,20.548895,46.0
56,16.237583,17.0
57,27.826616,24.83
