,predicted_value,ground_truth
0,9.446017,12.15
1,13.584837,17.2
2,15.507004,13.92
3,12.820881,15.0253
4,8.668892,12.58
5,20.478075,15.6
6,46.162212,39.3
7,19.792416,23.65
8,40.96594,42.0
9,9.257131,13.75
10,27.242123,24.9884
11,5.5767827,8.9
12,19.80618,21.58
13,12.367638,14.425
14,21.495834,23.0
15,5.1445656,9.81
16,4.9974003,11.17
17,10.000967,8.2
18,6.5400176,11.0
19,12.15937,9.23
20,29.589384,29.2
21,29.27578,33.24
22,35.03625,21.0
23,11.766502,10.29
24,15.943666,14.41
25,14.504505,16.0
26,36.722874,26.1465
27,10.456412,13.18
28,10.692282,10.9
29,38.313416,19.7591
30,12.378576,13.0
31,21.25975,18.2177
32,17.534927,32.0
33,6.8803744,11.85
34,19.856424,19.08
35,12.127136,12.15
36,6.7973433,7.29
37,9.82626,13.5
38,17.487713,14.98
39,13.511041,12.92
40,17.42537,13.8097
41,7.305249,10.8
42,23.43824,16.66
43,9.40566,10.37
44,21.98634,16.3943
45,6.781866,9.8
46,19.1334,20.04
47,8.571089,12.2
48,9.884024,14.4
49,14.526152,9.9165
50,23.86341,29.02
51,6.7731247,14.66
52,7.9103985,10.53
53,5.644554,8.3313
54,6.7882957,12.4
55,8.571905,17.3
56,36.38913,23.6
57,20.524178,17.0
