,predicted_value,ground_truth
0,6.855963,13.8
1,17.271599,12.75
2,23.92542,15.6
3,14.888691,31.78
4,10.2509365,11.55
5,15.437885,20.8
6,7.1394076,8.2
7,8.977429,13.33
8,8.318899,12.25
9,59.713135,40.0
10,25.577541,15.82
11,18.049932,17.0
12,16.29158,11.6
13,34.848656,21.0
14,22.06897,23.0
15,9.206906,8.2
16,6.189156,12.49
17,23.412027,23.35
18,29.293829,15.4
19,16.054022,17.2
20,17.123919,13.78
21,25.381649,18.3
22,24.778765,25.0
23,8.272419,10.4
24,12.1208,9.41
25,15.56206,14.1
26,8.565404,9.3
27,22.518555,14.37
28,9.085087,12.1
29,14.218456,16.6
30,26.164026,30.66
31,10.979707,12.4
32,8.289122,12.9
33,15.94878,17.2
34,14.324459,11.8
35,33.632576,33.0
36,11.967744,16.0
37,9.756911,9.31
38,14.665542,13.36
39,17.500135,18.59
40,24.92459,21.0
41,21.993979,22.38
42,25.400276,27.03
43,5.942185,12.8
44,23.001274,25.66
45,63.88871,36.0
46,13.685158,10.79
47,7.1329203,8.87
48,6.297924,14.4
49,11.510666,11.79
50,13.654127,14.8
51,25.552078,15.3
52,10.632822,13.75
53,15.029593,9.15
54,24.085825,22.601
55,9.411967,14.79
56,7.1065707,10.69
57,10.179251,10.4
