,predicted_value,ground_truth
0,8.042383,10.25
1,14.783117,18.0
2,14.546678,16.28
3,11.290953,12.3833
4,8.822025,10.84
5,16.826645,17.2
6,17.422127,15.91
7,10.541525,14.75
8,7.329674,11.0
9,7.485494,14.9
10,10.337762,8.75
11,10.738885,9.3
12,7.124852,8.2
13,12.803068,13.3
14,12.602,15.75
15,12.056002,12.81
16,9.145201,12.3477
17,19.190025,17.0
18,11.123382,11.8
19,11.673414,9.71
20,12.541104,14.66
21,19.411366,18.9
22,10.41833,14.0
23,8.970357,13.72
24,11.464276,15.1
25,11.364346,13.22
26,9.345213,11.09
27,11.290615,9.73
28,8.42123,12.1
29,13.183298,16.05
30,9.99116,8.2
31,12.624147,14.17
32,14.531122,15.6
33,11.899342,14.0
34,9.968328,8.3313
35,14.676221,14.3
36,11.706085,9.9165
37,10.744753,12.25
38,15.807396,17.2
39,15.787778,17.83
40,14.243578,16.83
41,12.526129,9.2081
