,predicted_value,ground_truth
0,16.665312,15.3
1,10.515544,9.5
2,13.258431,14.8
3,13.148156,10.69
4,11.812174,11.6
5,18.065666,15.82
6,16.852915,17.9
7,14.056178,15.28
8,8.696094,8.07
9,8.113456,11.0
10,9.851129,8.93
11,9.967562,12.1
12,11.983647,8.52
13,11.785973,11.09
14,14.292717,14.412
15,13.460258,19.7
16,9.100935,9.97
17,13.420937,12.15
18,8.185775,8.87
19,12.907524,8.26
20,16.787846,16.66
21,15.049848,13.46
22,15.543493,16.6
23,13.010834,14.2
24,13.495651,13.92
25,12.79988,13.25
26,13.038933,18.2806
27,14.494269,17.4
28,15.758034,17.2
29,11.703781,11.56
30,10.795865,12.64
31,11.784768,14.4
32,13.488486,9.15
33,15.28827,16.83
34,11.518413,11.85
35,15.256156,14.0
36,13.324373,9.71
37,13.089288,15.8
38,15.848198,19.83
39,13.557151,12.67
40,13.1449375,10.9
41,13.482903,16.0986
