,predicted_value,ground_truth
0,7.65146,9.25
1,20.700933,12.75
2,17.146666,13.9
3,12.153004,13.41
4,17.905802,14.79
5,12.819161,11.32
6,14.740926,11.66
7,13.711581,13.33
8,6.1912546,11.03
9,22.021437,17.3
10,10.756888,10.4
11,15.122182,7.0
12,6.681087,9.97
13,20.898432,12.44
14,13.242288,12.77
15,15.522027,12.6
16,16.37198,18.0
17,9.278111,8.82
18,15.20163,15.3
19,18.455486,14.18
20,10.238423,9.4
21,11.55291,15.95
22,14.316502,12.07
23,12.166544,12.2
24,20.201078,18.7379
25,18.493158,11.92
26,19.004564,14.38
27,12.035773,10.79
28,15.485418,17.9
29,15.478235,16.88
30,9.996415,9.41
31,18.4042,17.4
32,18.40585,16.93
33,16.821259,10.29
34,11.7922945,10.83
35,15.225703,15.6
36,17.051237,16.6
37,10.203293,13.72
38,9.528781,8.2464
39,16.238409,13.3
40,10.103753,14.0
41,15.303745,16.5
