,predicted_value,ground_truth
0,9.992253,10.8
1,10.121072,11.79
2,11.715717,13.1
3,13.552363,12.8
4,15.440799,17.0
5,9.167492,10.08
6,12.1763735,15.284
7,20.560717,19.66
8,10.272487,7.7502
9,12.535262,12.04
10,14.4361105,9.79
11,15.574753,15.71
12,13.452468,10.83
13,9.467511,13.85
14,14.628206,14.8
15,17.566849,12.3
16,17.718126,18.2615
17,13.119727,13.25
18,12.561992,14.5
19,12.679828,8.52
20,10.224865,8.9747
21,10.726325,9.73
22,15.245544,14.18
23,20.962189,16.55
24,13.812886,17.31
25,8.514941,8.39
26,11.439186,13.38
27,12.54587,17.8
28,14.201309,13.78
29,18.567907,19.228
30,11.156121,8.2656
31,15.603277,14.8
32,12.540853,10.46
33,11.257314,11.55
34,10.646796,11.81
35,17.362953,15.8
36,13.259354,14.2
37,14.110785,15.27
38,16.753225,14.36
39,14.68481,16.13
40,11.584417,14.0
41,17.145027,16.66
