,predicted_value,ground_truth
0,2.19199,9.3149
1,10.675416,9.71
2,11.802482,18.2
3,29.284529,11.91
4,18.789314,19.08
5,8.526268,7.66
6,14.6806,14.3
7,20.813236,16.104
8,6.3476567,11.178
9,9.984893,12.08
10,4.4562197,7.29
11,6.037081,10.19
12,10.5530815,13.66
13,18.81634,13.8097
14,16.235346,9.9548
15,22.275839,15.6
16,13.1263075,17.0
17,15.406462,16.88
18,10.200641,11.85
19,9.917269,14.42
20,14.57431,12.77
21,13.909004,10.4
22,12.013851,13.6
23,20.411045,18.2
24,6.691961,10.8
25,15.84448,15.74
26,13.440619,15.7
27,15.38218,14.0
28,7.0711646,9.75
29,10.665791,16.05
30,5.4856863,9.2081
31,22.705317,17.6
32,11.298243,10.82
33,18.638037,15.4
34,11.48594,10.64
35,10.490361,14.8
36,29.886662,19.66
37,8.716564,13.35
38,7.015535,13.18
39,9.019226,17.8
40,4.36159,8.43
41,20.168535,12.6
