,predicted_value,ground_truth
0,10.079252,11.83
1,17.006096,14.1
2,14.186311,9.15
3,8.498079,10.64
4,11.004139,14.42
5,10.117627,8.2
6,10.705845,11.6
7,10.440192,14.17
8,11.759837,10.2218
9,14.080061,13.95
10,14.76993,15.6
11,21.261631,18.3
12,19.726929,18.1547
13,17.758635,18.9
14,12.779612,14.0
15,14.313839,12.44
16,15.139422,13.12
17,11.106635,10.9
18,9.647574,14.86
19,12.585904,8.52
20,16.498003,9.97
21,19.567219,19.8
22,7.5671406,9.44
23,10.778941,17.8
24,13.864563,16.31
25,9.572814,14.42
26,11.899692,11.56
27,12.8376045,12.25
28,10.884753,12.3477
29,13.490772,17.8
30,15.056046,13.25
31,12.676687,16.57
32,17.544434,10.82
33,16.756752,15.27
34,15.015727,12.77
35,9.312436,10.4
36,14.05067,16.0
37,12.238672,13.38
38,9.988483,9.73
39,9.769258,11.56
40,12.751801,16.8
41,8.495668,7.29
