,predicted_value,ground_truth
0,10.511941,10.25
1,11.765648,18.0
2,15.638034,16.28
3,8.971552,12.3833
4,8.364831,10.84
5,16.676804,17.2
6,14.851224,15.91
7,8.8440075,14.75
8,7.676905,11.0
9,11.3187685,14.9
10,14.854099,8.75
11,8.839669,9.3
12,7.9917455,8.2
13,16.93826,13.3
14,11.027093,15.75
15,9.425897,12.81
16,9.177383,12.3477
17,16.455671,17.0
18,12.486167,11.8
19,12.807638,9.71
20,10.298055,14.66
21,21.118727,18.9
22,9.599579,14.0
23,10.031894,13.72
24,11.416973,15.1
25,11.853853,13.22
26,9.849314,11.09
27,10.659693,9.73
28,6.9689503,12.1
29,8.879152,16.05
30,10.509915,8.2
31,8.970828,14.17
32,14.967426,15.6
33,11.27122,14.0
34,9.476096,8.3313
35,13.020198,14.3
36,13.085412,9.9165
37,7.873859,12.25
38,11.817939,17.2
39,20.74349,17.83
40,16.366402,16.83
41,8.556837,9.2081
