,predicted_value,ground_truth
0,11.265623,13.35
1,16.38182,17.4
2,11.207869,10.64
3,9.082344,9.79
4,15.059614,12.5257
5,10.356646,11.55
6,14.133457,16.0
7,11.897205,12.04
8,12.042412,13.85
9,13.406572,13.75
10,11.118238,9.31
11,11.080994,11.2
12,13.919069,16.1
13,9.874609,9.7201
14,15.192089,17.0
15,20.457941,18.9
16,7.361173,9.1068
17,16.32977,16.2
18,9.183975,8.2656
19,15.432287,19.2
20,12.3533,13.583
21,14.946663,16.93
22,17.534214,17.2
23,11.395216,12.76
24,12.5778885,8.5
25,11.8215065,12.67
26,16.949179,14.7
27,14.935173,14.8
28,11.784281,10.5
29,10.831755,10.92
30,13.443012,10.18
31,9.905033,7.26
32,11.842974,14.2
33,18.422619,15.82
34,14.671345,11.85
35,12.654711,13.9
36,11.324608,13.12
37,13.130543,15.1
38,12.796604,8.52
39,13.028345,11.69
40,16.53059,18.59
41,12.077723,10.86
