,predicted_value,ground_truth
0,9.909362,10.8
1,10.091706,11.79
2,10.657857,13.1
3,11.64136,12.8
4,14.44288,17.0
5,10.852509,10.08
6,11.754397,15.284
7,18.068619,19.66
8,8.919832,7.7502
9,11.222831,12.04
10,11.303427,9.79
11,12.948965,15.71
12,9.235733,10.83
13,12.180661,13.85
14,13.137809,14.8
15,11.602864,12.3
16,14.666007,18.2615
17,14.642594,13.25
18,11.881521,14.5
19,14.337474,8.52
20,9.249005,8.9747
21,9.721097,9.73
22,16.261322,14.18
23,16.386606,16.55
24,12.360876,17.31
25,10.146165,8.39
26,10.166299,13.38
27,13.046414,17.8
28,13.098279,13.78
29,15.993955,19.228
30,10.255848,8.2656
31,15.112231,14.8
32,11.826932,10.46
33,11.460912,11.55
34,10.257295,11.81
35,13.869792,15.8
36,15.190881,14.2
37,14.030595,15.27
38,13.580651,14.36
39,13.535009,16.13
40,11.746278,14.0
41,12.506223,16.66
